num_trans_per_hour,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,no_of_transaction_in_hour,type_of_transaction
5,TRANSFER,19421,C87966,6321,3592,D39851,11030,30451,1,,
17,TRANSFER,9878,C63067,8503,682,D90039,19396,29274,0,,
10,TRANSFER,1139,C95668,14234,13095,D25609,16062,17201,0,,
14,CASH_OUT,17658,C25861,2575,1253,D92988,19348,37006,0,,
13,CASH_OUT,19681,C77939,3007,2124,D11338,17817,37498,1,,
10,TRANSFER,4373,C38162,13461,9088,D21834,9430,13803,0,,
3,TRANSFER,12960,C92010,1474,483,D48479,17674,30634,0,,
9,CASH_OUT,13868,C57755,2036,2005,D16504,16977,30845,0,,
15,CASH_OUT,11917,C63129,11407,8379,D56684,14317,26234,0,,
7,CASH_OUT,12436,C99559,16297,3861,D84757,13213,25649,0,,
14,CASH_OUT,4814,C63456,17105,12291,D44430,12867,17681,0,,
15,TRANSFER,7560,C88618,18121,10561,D85331,5142,12702,0,,
17,TRANSFER,8822,C36344,6297,110,D63123,9283,18105,0,,
4,TRANSFER,10547,C47303,9389,5266,D69226,15793,26340,0,,
12,CASH_OUT,10295,C67975,18567,8272,D65822,10823,21118,0,,
9,CASH_OUT,13248,C96729,16961,3713,D78841,2409,15657,0,,
12,CASH_OUT,5294,C26339,3938,2426,D55036,6305,11599,0,,
6,CASH_OUT,4365,C14269,13394,9029,D26429,17434,21799,1,,
16,TRANSFER,8767,C72695,16427,7660,D98229,16977,25744,0,,
15,TRANSFER,5710,C13043,16989,11279,D17734,16269,21979,1,,
10,TRANSFER,2094,C45891,19568,17474,D26968,13900,15994,1,,
7,TRANSFER,11352,C38139,5124,3916,D29694,14929,26281,0,,
9,CASH_OUT,19512,C33670,13053,9583,D94427,13318,32830,1,,
9,CASH_OUT,15282,C38478,2300,1428,D92325,9773,25055,0,,
15,TRANSFER,13953,C64013,18705,4752,D72518,4353,18306,0,,
9,CASH_OUT,11956,C64004,15312,3356,D97673,14511,26467,0,,
8,CASH_OUT,9594,C45286,15431,5837,D50361,6233,15827,1,,
3,CASH_OUT,5839,C72452,16633,10794,D79754,1508,7347,0,,
17,TRANSFER,2630,C29223,18310,15680,D94793,13380,16010,1,,
14,CASH_OUT,9106,C68665,13194,4088,D11701,13213,22319,0,,
9,TRANSFER,5080,C84364,20000,14920,D29632,6025,11105,0,,
6,TRANSFER,19151,C41067,2876,2267,D76921,5884,25035,0,,
20,CASH_OUT,6085,C29089,11850,5765,D44696,6593,12678,1,,
6,CASH_OUT,12870,C82762,10200,6572,D30054,19101,31971,0,,
17,CASH_OUT,1451,C13399,14948,13497,D74864,14874,16325,0,,
9,TRANSFER,9479,C80751,16095,6616,D67182,10475,19954,1,,
12,TRANSFER,7667,C50221,4068,3066,D91142,17532,25199,1,,
14,TRANSFER,6505,C48212,3412,36,D46408,1819,8324,0,,
11,TRANSFER,9277,C57044,7255,1277,D74047,19155,28432,0,,
6,CASH_OUT,9822,C82932,14299,4477,D21806,12949,22771,1,,
7,CASH_OUT,15197,C33490,14523,14239,D64497,19634,34831,1,,
15,TRANSFER,19309,C87061,14404,7803,D99107,18944,38253,0,,
14,CASH_OUT,6876,C45212,19812,12936,D40487,11444,18320,1,,
7,TRANSFER,2930,C49490,17215,14285,D86680,4540,7470,0,,
12,TRANSFER,5165,C48281,4308,1397,D22283,1582,6747,0,,
12,CASH_OUT,3068,C88398,12248,9180,D84905,6977,10045,0,,
7,TRANSFER,3164,C83495,16386,13222,D25185,1454,4618,0,,
14,TRANSFER,17149,C88532,19951,2802,D94588,5178,22327,0,,
18,CASH_OUT,1226,C65969,16360,15134,D59410,11313,12539,0,,
3,CASH_OUT,17963,C88568,19716,1753,D16971,16013,33976,1,,
16,CASH_OUT,10040,C34343,16334,6294,D86657,13913,23953,0,,
9,CASH_OUT,18847,C92440,16769,13375,D78401,15101,33948,1,,
15,TRANSFER,18615,C96231,14184,2850,D68277,3342,21957,0,,
10,CASH_OUT,3447,C22954,16885,13438,D32995,14685,18132,0,,
11,CASH_OUT,16327,C27301,6046,5259,D92073,2144,18471,0,,
19,CASH_OUT,18344,C53202,7333,4792,D16072,9973,28317,1,,
18,TRANSFER,4517,C84642,16747,12230,D69451,14724,19241,0,,
12,TRANSFER,12367,C80418,2745,200,D82421,16349,28716,1,,
10,TRANSFER,13998,C34011,19498,5500,D41302,12664,26662,0,,
4,TRANSFER,6487,C95741,17160,10673,D46942,1387,7874,0,,
16,TRANSFER,10105,C56114,3153,811,D59522,19318,29423,1,,
7,CASH_OUT,5102,C58822,4722,3279,D34894,4808,9910,0,,
7,TRANSFER,7301,C55406,16625,9324,D27698,8903,16204,0,,
16,CASH_OUT,11389,C53870,10407,1295,D69281,10242,21631,0,,
3,CASH_OUT,1181,C33249,10000,8819,D74924,6027,7208,0,,
7,TRANSFER,10882,C76615,5427,3339,D41111,4363,15245,1,,
9,CASH_OUT,13330,C69050,4542,3057,D24975,7928,21258,1,,
18,CASH_OUT,7549,C53145,3438,398,D82833,18482,26031,0,,
7,TRANSFER,15966,C23584,19561,3595,D58451,18162,34128,0,,
8,TRANSFER,3767,C98275,15317,11550,D12382,16169,19936,1,,
11,TRANSFER,12753,C53108,10063,151,D39803,13744,26497,1,,
20,TRANSFER,18206,C50784,6835,3165,D87788,16688,34894,0,,
17,CASH_OUT,16167,C70389,13584,11113,D91384,16168,32335,0,,
20,TRANSFER,8863,C43428,1961,1935,D40008,7158,16021,0,,
8,CASH_OUT,5510,C99090,19672,14162,D69611,16992,22502,0,,
13,TRANSFER,16690,C10227,5598,1307,D82804,12281,28971,1,,
12,CASH_OUT,13240,C18388,11872,11151,D12638,9245,22485,0,,
20,TRANSFER,3716,C23773,1942,961,D97932,18049,21765,1,,
5,CASH_OUT,17910,C59802,6555,5573,D68462,17675,35585,0,,
11,TRANSFER,16214,C74417,10464,6935,D38286,16814,33028,0,,
11,CASH_OUT,3917,C87985,19826,15909,D55769,17266,21183,0,,
8,TRANSFER,4946,C33749,12238,7292,D33643,11425,16371,1,,
8,CASH_OUT,14322,C16809,12936,8857,D28352,13226,27548,0,,
19,TRANSFER,18057,C93428,1839,1789,D63656,10428,28485,1,,
9,TRANSFER,1315,C57332,13020,11705,D78484,12119,13434,0,,
9,TRANSFER,17308,C43965,2779,2551,D68105,13162,30470,0,,
10,TRANSFER,9017,C99776,17165,8148,D68752,19701,28718,1,,
5,CASH_OUT,17846,C23467,10423,2939,D40550,16242,34088,0,,
8,CASH_OUT,2190,C84365,6196,4006,D19156,19088,21278,1,,
13,CASH_OUT,18699,C31710,16642,4697,D86888,6399,25098,0,,
17,CASH_OUT,15774,C21180,15989,215,D32161,12048,27822,1,,
18,CASH_OUT,9906,C59731,7346,6753,D48676,18260,28166,0,,
4,TRANSFER,2724,C46249,2196,943,D69386,14464,17188,1,,
19,TRANSFER,17507,C73435,9904,7914,D54272,11592,29099,0,,
15,CASH_OUT,19136,C33668,6392,5880,D51257,19566,38702,0,,
19,TRANSFER,17517,C41424,15540,2812,D54321,2903,20420,0,,
16,TRANSFER,4147,C20058,4806,659,D17680,17816,21963,0,,
6,CASH_OUT,7745,C61748,12740,4995,D66125,14084,21829,0,,
6,CASH_OUT,10233,C66961,9714,8247,D50806,9369,19602,0,,
1,CASH_OUT,16480,C63295,3593,853,D50016,8297,24777,1,,
19,TRANSFER,10562,C67291,17376,6814,D51570,2559,13121,1,,
6,TRANSFER,16057,C31737,9558,6037,D21736,11336,27393,0,,
7,TRANSFER,5387,C53264,5744,357,D30748,8337,13724,0,,
15,CASH_OUT,3221,C60996,14067,10846,D34648,12127,15348,0,,
18,TRANSFER,1900,C13770,13645,11745,D54068,17723,19623,0,,
9,TRANSFER,10853,C65838,6486,3740,D15304,12987,23840,0,,
13,CASH_OUT,15802,C47407,16254,452,D46126,17713,33515,0,,
13,CASH_OUT,18206,C17952,4257,4164,D12117,5875,24081,1,,
16,CASH_OUT,7944,C30259,8552,608,D83412,5542,13486,0,,
12,TRANSFER,5190,C80960,19983,14793,D99025,4468,9658,1,,
1,CASH_OUT,7370,C50389,3155,41,D49976,14198,21568,0,,
6,CASH_OUT,8080,C39104,10814,2734,D69814,8911,16991,0,,
17,TRANSFER,16687,C46363,14912,12786,D84631,19023,35710,1,,
2,TRANSFER,16605,C83876,19357,2752,D20510,3768,20373,0,,
19,TRANSFER,7980,C54752,17718,9738,D69459,4031,12011,0,,
3,TRANSFER,19807,C90216,1850,1506,D79404,12023,31830,0,,
18,CASH_OUT,10154,C91356,3500,116,D61224,5160,15314,0,,
17,TRANSFER,4936,C15236,9795,4859,D17330,17595,22531,0,,
15,CASH_OUT,17304,C44994,10674,5065,D60498,14760,32064,0,,
15,CASH_OUT,8325,C28421,3793,3517,D93241,14522,22847,0,,
17,TRANSFER,12387,C59356,17762,5375,D97001,6137,18524,1,,
10,CASH_OUT,8635,C67428,7167,3042,D76754,3649,12284,0,,
18,TRANSFER,19813,C46035,5416,4347,D56967,4809,24622,0,,
8,TRANSFER,3489,C39647,4175,686,D48325,4987,8476,0,,
2,TRANSFER,9906,C57028,15685,5779,D22384,17000,26906,0,,
1,TRANSFER,18892,C35112,6443,5384,D84648,19265,38157,0,,
1,CASH_OUT,6878,C45655,3628,2658,D66832,12273,19151,1,,
11,CASH_OUT,13562,C63159,4368,2537,D75125,1343,14905,0,,
12,TRANSFER,17760,C11619,6314,1410,D75328,11710,29470,0,,
16,CASH_OUT,2342,C55609,10163,7821,D25263,3183,5525,1,,
9,CASH_OUT,12279,C26306,16298,4019,D37376,16690,28969,0,,
10,CASH_OUT,11671,C87386,10283,4428,D49957,4290,15961,0,,
19,CASH_OUT,10948,C50469,9319,6321,D22051,5192,16140,1,,
8,CASH_OUT,3981,C36739,19561,15580,D38890,9206,13187,1,,
16,CASH_OUT,18132,C95638,6780,6021,D95083,11067,29199,0,,
5,TRANSFER,11986,C23338,7772,5553,D42270,8642,20628,0,,
8,TRANSFER,18602,C28780,2660,1042,D65570,2737,21339,0,,
4,TRANSFER,7809,C70420,1259,562,D55283,4125,11934,0,,
19,TRANSFER,10084,C34258,12167,2083,D49983,2985,13069,0,,
18,CASH_OUT,18166,C15774,9580,4698,D45072,14591,32757,1,,
17,TRANSFER,2221,C38329,11468,9247,D60434,5484,7705,0,,
9,TRANSFER,14743,C93206,16169,1426,D49113,18388,33131,0,,
10,TRANSFER,17880,C84099,13385,6315,D44543,12820,30700,0,,
7,TRANSFER,18930,C55422,1130,40,D59789,1730,20660,1,,
11,CASH_OUT,19910,C15059,9803,5404,D27098,9715,29625,0,,
7,CASH_OUT,1128,C11467,1685,557,D57773,8714,9842,0,,
19,CASH_OUT,17460,C78285,5746,55,D46609,4751,22211,1,,
18,CASH_OUT,2011,C24299,16183,14172,D81226,18091,20102,1,,
18,TRANSFER,18240,C89541,16700,2591,D37951,5498,23738,1,,
17,TRANSFER,10820,C94921,9880,8292,D16385,3170,13990,0,,
2,TRANSFER,4775,C47139,11366,6591,D45967,10480,15255,0,,
9,TRANSFER,1510,C44672,7886,6376,D15287,18129,19639,0,,
15,TRANSFER,1123,C87289,3006,1883,D44346,3159,4282,1,,
13,TRANSFER,7389,C15796,8731,1342,D38636,9238,16627,0,,
12,TRANSFER,14848,C20869,8034,1072,D63200,10551,25399,0,,
16,CASH_OUT,15538,C44405,2817,1850,D18833,4900,20438,1,,
20,TRANSFER,4850,C56052,11351,6501,D58153,5773,10623,0,,
11,TRANSFER,10734,C35012,12405,1671,D91150,11062,21796,0,,
13,CASH_OUT,12403,C73041,8591,7259,D32841,5105,17508,0,,
14,CASH_OUT,12727,C70142,3790,1534,D50095,17890,30617,1,,
15,CASH_OUT,6035,C21730,12222,6187,D53690,16096,22131,1,,
15,CASH_OUT,5225,C87066,3668,1510,D76177,18394,23619,0,,
5,CASH_OUT,9262,C37499,16939,7677,D21714,9882,19144,0,,
16,CASH_OUT,1988,C62262,10094,8106,D53443,6986,8974,0,,
15,TRANSFER,16368,C44908,18593,2225,D80036,1212,17580,1,,
11,TRANSFER,9880,C73457,9171,6364,D27450,14714,24594,1,,
20,CASH_OUT,12584,C19565,6791,2216,D71218,6658,19242,0,,
10,TRANSFER,8144,C92009,9809,1665,D28020,2465,10609,1,,
18,CASH_OUT,13456,C52702,7526,2878,D52776,9174,22630,0,,
12,CASH_OUT,8144,C63597,16653,8509,D87183,8529,16673,1,,
15,TRANSFER,16744,C18362,13491,6179,D30671,11568,28312,1,,
1,TRANSFER,12031,C31703,1652,1076,D28257,7028,19059,1,,
15,CASH_OUT,11751,C18514,3572,1076,D83919,10301,22052,0,,
3,TRANSFER,13785,C92880,17261,3476,D12974,14110,27895,0,,
17,TRANSFER,3023,C91617,15304,12281,D10730,8006,11029,1,,
19,TRANSFER,5088,C40439,17258,12170,D64848,3965,9053,1,,
3,TRANSFER,6644,C38830,10726,4082,D63470,17368,24012,1,,
19,TRANSFER,1484,C10927,19043,17559,D94507,5949,7433,0,,
1,CASH_OUT,11949,C24259,18967,7018,D94472,7695,19644,0,,
18,TRANSFER,18238,C54567,9667,7701,D34811,4356,22594,1,,
14,TRANSFER,11325,C68159,4298,2353,D31040,12337,23662,0,,
14,TRANSFER,8246,C79538,8085,3856,D14736,6258,14504,0,,
16,TRANSFER,11637,C17141,6024,4961,D99592,11863,23500,1,,
8,CASH_OUT,11824,C75943,16901,5077,D56819,5057,16881,0,,
10,CASH_OUT,6243,C10888,9678,3435,D36931,2310,8553,0,,
16,TRANSFER,18735,C17350,7978,7304,D48364,16969,35704,1,,
7,CASH_OUT,1728,C93385,11556,9828,D21178,17428,19156,0,,
7,TRANSFER,15831,C42027,17463,1632,D98761,18275,34106,0,,
5,CASH_OUT,2158,C13319,4954,2796,D25449,1817,3975,1,,
11,CASH_OUT,18099,C97528,11476,5594,D32219,18166,36265,1,,
17,CASH_OUT,8882,C92214,10476,1594,D50151,15906,24788,1,,
18,CASH_OUT,5446,C95554,3298,2909,D82802,18699,24145,0,,
7,TRANSFER,18424,C78900,11585,1812,D65330,2617,21041,0,,
8,CASH_OUT,3142,C81425,5678,2536,D15798,13449,16591,1,,
2,CASH_OUT,2045,C50048,16389,14344,D21808,4637,6682,1,,
14,TRANSFER,19928,C66415,15912,13246,D50149,7952,27880,0,,
14,TRANSFER,16621,C11149,17005,384,D60989,19327,35948,0,,
5,TRANSFER,10420,C94204,13051,2631,D36359,4585,15005,0,,
14,CASH_OUT,2246,C81929,15155,12909,D94015,15761,18007,0,,
20,CASH_OUT,2066,C79406,9031,6965,D41871,2588,4654,0,,
12,TRANSFER,11869,C97326,17349,5480,D79027,9261,21130,0,,
18,TRANSFER,6320,C56695,14280,7960,D77161,14505,20825,0,,
1,CASH_OUT,17531,C77766,6785,2745,D74958,3699,21230,0,,
19,CASH_OUT,8485,C30647,1779,1551,D56955,9527,18012,0,,
2,CASH_OUT,7954,C50741,8498,544,D94043,19750,27704,0,,
17,CASH_OUT,7228,C60411,3017,2163,D53232,17133,24361,1,,
20,TRANSFER,11365,C77970,6595,2459,D98256,9192,20557,0,,
7,CASH_OUT,12420,C92720,5560,2441,D43338,16633,29053,0,,
4,CASH_OUT,2410,C29348,19727,17317,D34924,8729,11139,1,,
3,TRANSFER,16510,C80895,12687,10415,D62838,15919,32429,0,,
19,CASH_OUT,14977,C90795,11469,5607,D46666,11778,26755,0,,
11,TRANSFER,12054,C79072,12677,623,D68034,5467,17521,0,,
19,CASH_OUT,15720,C62779,17715,1995,D24403,10514,26234,0,,
19,CASH_OUT,6483,C37044,12804,6321,D80331,18123,24606,0,,
15,TRANSFER,14052,C83139,16914,2862,D55863,7187,21239,0,,
4,CASH_OUT,16636,C53736,5458,1716,D73270,16345,32981,0,,
11,TRANSFER,15131,C15797,7546,4352,D46410,12705,27836,0,,
13,TRANSFER,3145,C19712,14372,11227,D64822,13394,16539,0,,
20,TRANSFER,7763,C46956,7949,186,D85716,5759,13522,0,,
2,CASH_OUT,9459,C48799,13912,4453,D34997,3621,13080,1,,
5,CASH_OUT,9784,C81080,15213,5429,D64437,8908,18692,1,,
3,CASH_OUT,6108,C40490,17714,11606,D68559,15080,21188,0,,
4,TRANSFER,1134,C33051,5701,4567,D96107,13847,14981,0,,
10,CASH_OUT,3010,C26896,6011,3001,D86530,9967,12977,1,,
5,TRANSFER,6683,C83420,6263,5546,D26431,11868,18551,0,,
6,TRANSFER,16263,C94674,9328,7634,D43691,6408,22671,1,,
14,TRANSFER,17721,C16253,11047,7344,D51532,19456,37177,0,,
15,CASH_OUT,5215,C49144,6281,1066,D95159,14229,19444,1,,
19,CASH_OUT,19859,C50099,16754,171,D63226,7309,27168,0,,
5,TRANSFER,8176,C73248,19804,11628,D86758,1849,10025,0,,
2,CASH_OUT,12911,C70213,9883,4156,D93024,8010,20921,0,,
20,CASH_OUT,19661,C75832,16617,11573,D95429,9449,29110,1,,
1,CASH_OUT,5022,C49726,15910,10888,D15763,14068,19090,1,,
2,CASH_OUT,5349,C59425,6983,1634,D40717,7056,12405,0,,
16,TRANSFER,1430,C15852,3963,2533,D19864,1858,3288,0,,
16,TRANSFER,15282,C51047,9922,7623,D28139,2617,17899,0,,
5,TRANSFER,9136,C74950,18803,9667,D17962,9815,18951,0,,
11,CASH_OUT,10870,C99126,1999,1751,D32354,14042,24912,0,,
11,TRANSFER,13154,C62121,13657,503,D85892,10835,23989,1,,
2,TRANSFER,17239,C62565,16398,7591,D70944,17661,34900,1,,
2,TRANSFER,2113,C14381,7646,5533,D13368,17259,19372,1,,
2,CASH_OUT,4852,C28964,6617,1765,D46623,4795,9647,0,,
15,TRANSFER,4066,C80805,2736,62,D53747,8061,12127,1,,
1,CASH_OUT,10535,C59943,13372,2837,D90546,18777,29312,0,,
18,TRANSFER,7453,C25645,8346,893,D71490,17095,24548,0,,
8,CASH_OUT,18777,C23193,4205,4096,D57701,8610,27387,0,,
1,CASH_OUT,14156,C78886,1498,1371,D19120,14364,28520,0,,
5,TRANSFER,9734,C77538,15478,5744,D16123,8028,17762,0,,
6,CASH_OUT,8179,C99125,11449,3270,D98591,10895,19074,1,,
3,TRANSFER,10001,C76420,1666,1302,D53405,1256,11257,0,,
3,TRANSFER,1032,C34775,7691,6659,D95576,18485,19517,1,,
13,TRANSFER,6288,C72519,8780,2492,D36007,6832,13120,0,,
12,CASH_OUT,18522,C75906,17478,11339,D27228,15729,34251,1,,
15,CASH_OUT,17840,C96866,12476,2774,D89485,8205,26045,0,,
5,CASH_OUT,10308,C52591,17629,7321,D97067,18471,28779,0,,
3,CASH_OUT,12197,C29864,15503,3306,D99067,13519,25716,1,,
11,CASH_OUT,5640,C24962,1006,813,D19066,4683,10323,0,,
14,CASH_OUT,3341,C40983,9164,5823,D56528,2360,5701,1,,
7,TRANSFER,18255,C18287,17727,13908,D99377,8715,26970,1,,
15,CASH_OUT,19405,C49590,4942,1506,D49717,1678,21083,0,,
19,CASH_OUT,17557,C71977,18003,446,D17284,17521,35078,0,,
19,CASH_OUT,7680,C16348,3437,2327,D32013,4827,12507,0,,
5,TRANSFER,19622,C89253,4848,1524,D41087,1785,21407,0,,
16,CASH_OUT,16295,C83365,7670,7246,D59844,8526,24821,0,,
5,TRANSFER,1555,C80774,10962,9407,D46499,5777,7332,0,,
20,TRANSFER,4638,C77916,17489,12851,D85317,13799,18437,0,,
12,TRANSFER,6880,C67557,8599,1719,D55291,14893,21773,1,,
16,CASH_OUT,6278,C89195,16743,10465,D13932,13145,19423,0,,
3,CASH_OUT,11307,C66038,8202,6627,D43817,5624,16931,0,,
4,CASH_OUT,3287,C49682,7602,4315,D44642,7193,10480,0,,
5,TRANSFER,17374,C52275,19248,1874,D75943,12092,29466,0,,
14,CASH_OUT,18643,C31667,15758,4939,D91902,17239,35882,1,,
7,TRANSFER,14951,C22540,11861,6705,D88581,10539,25490,0,,
14,TRANSFER,9004,C80315,3807,2059,D49808,3691,12695,1,,
12,TRANSFER,2227,C27266,2376,149,D51064,15513,17740,0,,
12,TRANSFER,11757,C45242,9243,2358,D25194,2316,14073,1,,
1,TRANSFER,7942,C55231,7370,7199,D35810,10308,18250,0,,
11,TRANSFER,13967,C65890,4391,467,D82006,16358,30325,0,,
11,CASH_OUT,17757,C41728,3726,299,D60808,14701,32458,0,,
12,TRANSFER,12392,C17605,16573,4181,D63635,18600,30992,0,,
17,TRANSFER,14275,C65166,9666,534,D66965,9175,23450,0,,
13,TRANSFER,16026,C29950,14340,4651,D69074,12585,28611,1,,
10,TRANSFER,10660,C55428,9817,8030,D52378,10753,21413,0,,
16,TRANSFER,3937,C46362,7862,3925,D90801,3725,7662,1,,
6,CASH_OUT,14800,C61234,2111,1559,D71294,15586,30386,1,,
13,CASH_OUT,15069,C28554,7963,7679,D92023,14800,29869,0,,
17,CASH_OUT,12676,C25591,10600,6661,D72765,6949,19625,0,,
6,CASH_OUT,12559,C23203,17649,5090,D51496,18643,31202,0,,
7,TRANSFER,2618,C87719,11256,8638,D96891,13359,15977,0,,
13,CASH_OUT,19360,C56422,12881,10724,D43303,15584,34944,0,,
9,TRANSFER,6982,C21867,7545,563,D62740,8915,15897,0,,
8,TRANSFER,15471,C73523,19277,3806,D53131,1956,17427,0,,
14,TRANSFER,1205,C49769,9496,8291,D12645,15180,16385,0,,
13,TRANSFER,4593,C34870,5086,493,D54350,11214,15807,1,,
11,CASH_OUT,1848,C82588,15933,14085,D52398,4956,6804,1,,
15,CASH_OUT,8833,C13146,11457,2624,D81893,13625,22458,0,,
13,TRANSFER,12192,C99946,7372,3350,D79092,7253,19445,0,,
18,CASH_OUT,7948,C14867,1649,1140,D87079,11629,19577,1,,
5,CASH_OUT,5491,C71544,16618,11127,D78778,15733,21224,0,,
1,TRANSFER,2041,C32501,8302,6261,D62344,7216,9257,0,,
8,CASH_OUT,4853,C67243,11625,6772,D79664,4655,9508,0,,
12,TRANSFER,11905,C90562,6644,3486,D67705,3956,15861,0,,
15,TRANSFER,13532,C43527,17023,3491,D54375,15141,28673,1,,
15,TRANSFER,8296,C15490,8591,295,D93911,4485,12781,0,,
16,TRANSFER,16679,C54876,18704,2025,D27757,13669,30348,1,,
10,TRANSFER,17170,C72993,1631,1300,D39436,8434,25604,0,,
15,CASH_OUT,12625,C83677,11416,10840,D17661,19005,31630,0,,
16,TRANSFER,2806,C51429,2048,1698,D81928,15168,17974,0,,
15,TRANSFER,4999,C94406,15434,10435,D10201,18015,23014,1,,
15,CASH_OUT,14815,C70094,18617,3802,D47619,13681,28496,1,,
3,TRANSFER,3771,C84037,7759,3988,D12527,19714,23485,0,,
20,TRANSFER,12556,C19072,18872,6316,D26601,2771,15327,0,,
2,CASH_OUT,18571,C12608,12631,5288,D87404,10760,29331,0,,
20,TRANSFER,8431,C26686,9313,882,D84289,11708,20139,0,,
8,TRANSFER,18990,C71561,5282,4030,D35780,4156,23146,1,,
20,CASH_OUT,3738,C37679,12314,8576,D38397,6152,9890,0,,
1,TRANSFER,4194,C82676,8896,4702,D97721,16433,20627,0,,
20,CASH_OUT,11559,C95927,6781,1317,D40535,5215,16774,0,,
1,CASH_OUT,14386,C85817,5134,724,D51460,11238,25624,0,,
18,TRANSFER,16683,C13701,16023,8376,D66187,19048,35731,0,,
20,TRANSFER,14408,C34253,14098,813,D17700,6312,20720,1,,
16,TRANSFER,7942,C16071,6144,3387,D98240,8367,16309,0,,
16,CASH_OUT,4103,C73913,16875,12772,D45535,19494,23597,0,,
9,TRANSFER,15790,C61859,8783,6813,D42315,10042,25832,0,,
11,CASH_OUT,6049,C56161,15304,9255,D41345,11641,17690,0,,
18,TRANSFER,4732,C13594,11835,7103,D96556,19135,23867,0,,
15,TRANSFER,13084,C52005,16072,2988,D35934,7544,20628,0,,
9,TRANSFER,12723,C87362,2237,2007,D57333,14684,27407,1,,
9,CASH_OUT,1851,C35099,15904,14053,D95183,16199,18050,0,,
3,CASH_OUT,1782,C87058,3248,1466,D44120,18671,20453,0,,
4,CASH_OUT,16510,C15746,18452,1942,D86231,12264,28774,0,,
3,TRANSFER,14063,C52065,11617,11327,D70309,17469,31532,0,,
1,TRANSFER,11795,C99728,2870,600,D73985,12692,24487,1,,
20,CASH_OUT,2136,C68431,12906,10770,D19690,14830,16966,1,,
20,CASH_OUT,8515,C14300,3591,1995,D91337,6978,15493,0,,
15,CASH_OUT,5806,C61373,9911,4105,D73648,4370,10176,0,,
8,CASH_OUT,17133,C79256,2733,1240,D46121,15341,32474,0,,
1,TRANSFER,16791,C52643,8167,224,D39005,3780,20571,0,,
9,TRANSFER,18649,C22543,5363,1445,D86058,4716,23365,0,,
7,CASH_OUT,19218,C24211,19970,752,D28571,17230,36448,0,,
4,CASH_OUT,1882,C98241,14481,12599,D96620,10491,12373,0,,
16,CASH_OUT,1778,C35656,7440,5662,D26232,11421,13199,0,,
7,TRANSFER,8958,C43746,6350,5237,D87523,1913,10871,1,,
8,CASH_OUT,4177,C72347,1678,1154,D12214,12526,16703,0,,
10,CASH_OUT,11227,C91133,17078,5851,D70996,10138,21365,0,,
12,CASH_OUT,5906,C82248,10835,4929,D31641,4733,10639,1,,
4,TRANSFER,15064,C79754,3981,1349,D39965,16263,31327,0,,
16,TRANSFER,5115,C44314,3155,1394,D57410,18642,23757,1,,
3,TRANSFER,17859,C24475,6885,6604,D60581,5587,23446,0,,
11,CASH_OUT,6244,C41697,1771,199,D85197,5641,11885,0,,
11,CASH_OUT,2910,C46011,18818,15908,D95789,5707,8617,0,,
10,CASH_OUT,1040,C80279,3540,2500,D23853,7981,9021,1,,
16,CASH_OUT,12314,C26832,3906,1628,D59112,6570,18884,0,,
19,TRANSFER,14530,C60377,10244,6129,D28299,5630,20160,0,,
12,TRANSFER,4841,C75596,6226,1385,D65562,16664,21505,1,,
2,CASH_OUT,3997,C26746,15423,11426,D65300,17680,21677,0,,
19,CASH_OUT,9932,C47821,5173,3726,D28332,2091,12023,1,,
4,CASH_OUT,14507,C26769,15824,1317,D92766,15980,30487,0,,
18,TRANSFER,3823,C14682,18113,14290,D32638,17686,21509,0,,
20,TRANSFER,15679,C98545,14051,12553,D14957,14474,30153,1,,
3,TRANSFER,17178,C41677,18034,856,D68965,6096,23274,1,,
4,TRANSFER,7647,C99867,7244,5750,D88709,12844,20491,0,,
13,CASH_OUT,11690,C33561,8136,4586,D91691,13304,24994,1,,
19,TRANSFER,7192,C63693,11658,4466,D91762,16938,24130,1,,
12,CASH_OUT,17669,C19631,7185,3448,D33369,4996,22665,1,,
10,CASH_OUT,3288,C88530,17120,13832,D76268,19586,22874,0,,
2,TRANSFER,6533,C99664,8384,1851,D49010,8040,14573,0,,
2,TRANSFER,14592,C81535,17018,2426,D77930,10227,24819,1,,
7,CASH_OUT,11286,C62599,15893,4607,D25939,2101,13387,0,,
7,CASH_OUT,8278,C11245,18141,9863,D21822,2217,10495,1,,
8,CASH_OUT,14217,C79678,10033,9239,D41978,2028,16245,1,,
7,CASH_OUT,17442,C14098,5775,3885,D61547,1404,18846,1,,
5,TRANSFER,12165,C25605,12150,7542,D24763,1188,13353,1,,
19,TRANSFER,10234,C61973,5845,2974,D11426,2468,12702,0,,
11,CASH_OUT,14304,C38440,4247,3795,D78842,2018,16322,0,,
7,CASH_OUT,6575,C93139,10137,3562,D74385,3308,9883,0,,
5,TRANSFER,1634,C73568,16135,14501,D73120,3991,5625,0,,
3,TRANSFER,1335,C59455,11336,10001,D89967,7181,8516,0,,
11,TRANSFER,8599,C59462,19884,11285,D25600,17213,25812,0,,
13,CASH_OUT,4151,C92864,11630,7479,D46149,17251,21402,0,,
10,TRANSFER,18661,C16544,2000,513,D11545,8148,26809,1,,
19,CASH_OUT,17103,C40399,3541,3475,D31770,5943,23046,0,,
